MONTH_REPORTED,DRIVER_START_MONTH,CITY,STATE,ZIP,NUMBER_OF_TRIPS,MULTIPLE_TNPS
2024-08-01,2023-08-01,Chicago,IL,60629,37,false
2024-08-01,2024-02-01,Evergreen Pk,IL,60805,0,false
2024-08-01,2024-07-01,Crown Point,IN,46307,0,false
2024-08-01,2024-07-01,Crown Point,IN,46307,0,false
2024-08-01,2024-07-01,Crown Point,IN,46307,0,false
2024-08-01,2014-09-01,Plainfield,IL,60586,2,true
2024-08-01,2024-04-01,Goleta,CA,93111,64,false
2024-08-01,2020-11-01,Wonder Lake,IL,60097,0,false
2024-08-01,2017-10-01,Chicago,IL,60629,123,false
2024-08-01,2024-05-01,Chicago,IL,60617,287,true
2024-08-01,2021-07-01,Aurora,IL,60506,63,true
2024-08-01,2024-04-01,Woodstock,IL,60098,0,false
2024-08-01,2024-04-01,Woodstock,IL,60098,0,false
2024-08-01,2019-04-01,Cicero,IL,60804,21,true
2024-08-01,2023-06-01,Chicago,IL,60661,0,false
2024-08-01,2019-08-01,Chicago,IL,60642,197,false
2024-08-01,2022-02-01,Aurora,IL,60506,2,true
2024-08-01,2022-12-01,Chicago,IL,60617,7,false
2024-08-01,2024-07-01,Park Forest,IL,60466,142,false
2024-08-01,2017-11-01,Park Forest,IL,60466,0,false
2024-08-01,2024-06-01,Chicago,IL,60609,88,false
2024-08-01,2023-02-01,Romeoville,IL,60446,23,false
2024-08-01,2024-03-01,Chicago,IL,60655,47,false
2024-08-01,2016-02-01,Rockford,IL,61109,132,true
2024-08-01,2024-04-01,Lake In The Hills,IL,60156,237,false
2024-08-01,2018-06-01,Arlington Heights,IL,60005,3,true
2024-08-01,2020-12-01,Worth,IL,60482,71,true
2024-08-01,2024-02-01,Chicago,IL,60609,132,false
2024-08-01,2024-05-01,Chicago,IL,60623,37,false
2024-08-01,2024-08-01,Addison,IL,60101,3,false
2024-08-01,2024-06-01,Davenport,IA,52804,0,false
2024-08-01,2014-12-01,,IN,,231,true
2024-08-01,2024-05-01,Jackson,MS,39206,103,false
2024-08-01,2023-10-01,Brownstown,MI,48193,0,false
2024-08-01,2024-07-01,Chicago,IL,60639,12,false
2024-08-01,2024-07-01,Chicago,IL,60639,12,false
2024-08-01,2024-02-01,Dearborn,MI,48120,56,true
2024-08-01,2024-04-01,Chicago,IL,60634,172,false
2024-08-01,2022-01-01,Chicago,IL,60616,233,true
2024-08-01,2022-11-01,Harwood Heights,IL,60706,145,false
2024-08-01,2022-07-01,Schiller Park,IL,60176,108,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2023-11-01,Chicago,IL,60639,0,false
2024-08-01,2017-06-01,Chicago,IL,60641,180,true
2024-08-01,2019-09-01,Chicago,IL,60606,449,true
2024-08-01,2024-06-01,Oak Lawn,IL,60453,337,true
2024-08-01,2024-07-01,Chicago,IL,60641,2,false
2024-08-01,2021-03-01,,NY,,485,true
2024-08-01,2023-02-01,Glenwood,IL,60425,225,false
2024-08-01,2024-04-01,Cobb Island,MD,20625,0,false
2024-08-01,2023-07-01,Rolling Meadows,IL,60008,11,false
2024-08-01,2024-05-01,Vernon Hills,IL,60061,0,true
2024-08-01,2016-03-01,Chicago,IL,60640,92,true
2024-08-01,2024-04-01,Crystal Lake,IL,60014,513,true
2024-08-01,2024-05-01,Chicago,IL,60618,22,false
2024-08-01,2024-04-01,Chicago,IL,60608,221,true
2024-08-01,2024-01-01,South Holland,IL,60473,20,true
2024-08-01,2018-10-01,Chicago,IL,60619,302,false
2024-08-01,2024-06-01,Chicago,IL,60707,213,false
2024-08-01,2024-05-01,Woodstock,IL,60098,2,false
2024-08-01,2024-08-01,Cortland,IL,60112,0,false
2024-08-01,2024-08-01,Cortland,IL,60112,0,false
2024-08-01,2023-03-01,Orland Park,IL,60462,172,false
2024-08-01,2024-04-01,Chicago,IL,60659,326,false
2024-08-01,2024-04-01,Chicago,IL,60659,326,false
2024-08-01,2022-07-01,Chicago,IL,60653,298,false
2024-08-01,2024-08-01,Dixmoor,IL,60426,163,false
2024-08-01,2018-03-01,Elmwood Park,IL,60707,184,true
2024-08-01,2024-06-01,Joliet,IL,60435,0,true
2024-08-01,2024-06-01,Joliet,IL,60435,0,true
2024-08-01,2024-06-01,Joliet,IL,60435,0,true
2024-08-01,2023-12-01,Mt Prospect,IL,60056,5,true
2024-08-01,2023-02-01,Chicago,IL,60634,240,false
2024-08-01,2021-05-01,Chicago,IL,60606,177,true
2024-08-01,2024-03-01,Chicago,IL,60624,109,false
2024-08-01,2022-12-01,Skokie,IL,60077,64,false
2024-08-01,2020-07-01,Chicago Ridge,IL,60415,0,true
2024-08-01,2020-08-01,Lynwood,IL,60411,28,true
2024-08-01,2024-07-01,Chicago,IL,60619,143,false
2024-08-01,2018-04-01,Darren,IL,60561,39,false
2024-08-01,2019-10-01,Chicago,IL,60614,14,true
2024-08-01,2024-05-01,Chicago,IL,60628,187,false
2024-08-01,2017-01-01,Hoffman Estates,IL,60169,2,true
2024-08-01,2024-04-01,Elk Grove Village,IL,60007,114,false
2024-08-01,2016-11-01,Chicago,IL,60626,8,true
2024-08-01,2018-09-01,Chicago,IL,60613,242,true
2024-08-01,2024-06-01,Summit,IL,60501,78,false
2024-08-01,2024-08-01,Chicago,IL,60625,27,false
2024-08-01,2017-04-01,Chicago,IL,60651,57,false
2024-08-01,2022-12-01,Homer Glen,IL,60491,272,false
2024-08-01,2024-06-01,Gary,IN,46407,17,false
2024-08-01,2023-02-01,Chicago,IL,60659,109,false
2024-08-01,2023-02-01,Gurnee,IL,60031,0,true
2024-08-01,2018-08-01,Chicago,IL,60617,127,true
2024-08-01,2019-06-01,Blue Island,IL,60406,560,false
2024-08-01,2019-02-01,Chicago,IL,60626,542,true
2024-08-01,2018-12-01,Chicago,IL,60645,257,false
2024-08-01,2019-02-01,Chicago,IL,60632,289,true
2024-08-01,2024-07-01,Chicago,IL,60646,110,false
2024-08-01,2023-11-01,,IL,,0,false
2024-08-01,2023-11-01,,IL,,0,false
2024-08-01,2023-11-01,,IL,,0,false
2024-08-01,2023-11-01,,IL,,0,false
2024-08-01,2023-11-01,,IL,,0,false
2024-08-01,2023-11-01,,IL,,0,false
2024-08-01,2023-11-01,,IL,,0,false
2024-08-01,2023-11-01,,IL,,0,false
2024-08-01,2023-11-01,,IL,,0,false
2024-08-01,2024-01-01,Lynwood,IL,60411,64,true
2024-08-01,2023-10-01,South Holland,IL,60473,8,false
2024-08-01,2024-02-01,Chicago,IL,60637,183,false
2024-08-01,2023-12-01,Chicago,IL,60623,18,false
2024-08-01,2018-03-01,Evanston,IL,60202,0,true
2024-08-01,2024-02-01,Homewood,IL,60430,0,false
2024-08-01,2024-02-01,Homewood,IL,60430,0,false
2024-08-01,2023-09-01,Chicago,IL,60637,321,false
2024-08-01,2024-03-01,Chicago,IL,60660,966,false
2024-08-01,2023-11-01,Chicago,IL,60626,222,true
2024-08-01,2024-08-01,Normal,IL,61761,0,false
2024-08-01,2017-01-01,Chicago,IL,60626,392,true
2024-08-01,2024-01-01,Chicago,IL,60651,325,true
2024-08-01,2023-10-01,Chicago,IL,60608,2,true
2024-08-01,2021-01-01,Glendale Heights,IL,60139,94,false
2024-08-01,2024-06-01,Chicago,IL,60070,0,false
2024-08-01,2018-12-01,Chicago,IL,60645,93,false
2024-08-01,2024-07-01,Hazel Crest,IL,60429,85,false
2024-08-01,2017-01-01,Tinley Park,IL,60487,71,false
2024-08-01,2024-02-01,Willow Brook,IL,60527,0,false
2024-08-01,2023-11-01,Skokie,IL,60076,0,true
2024-08-01,2018-11-01,Evanston,IL,60201,246,false
2024-08-01,2024-07-01,Chicago,IL,60644,318,false
2024-08-01,2024-03-01,Waukegan,IL,60087,5,false
2024-08-01,2024-05-01,,MO,,60,false
2024-08-01,2023-06-01,Alsip,IL,60803,156,false
2024-08-01,2024-07-01,Chicago,IL,60651,186,false
2024-08-01,2024-03-01,Wonder Lake,IL,60097,0,false
2024-08-01,2024-08-01,Chicago,IL,60626,54,false
2024-08-01,2022-07-01,Chicago,IL,60645,17,false
2024-08-01,2023-03-01,Lansing,IL,60438,39,false
2024-08-01,2024-02-01,Chicago,IL,60659,16,false
2024-08-01,2024-06-01,Mount Prospect,IL,60056,281,true
2024-08-01,2024-05-01,Woodridge,IL,60517,9,false
2024-08-01,2024-04-01,Federal Way,WA,98001,50,false
2024-08-01,2023-11-01,Aurora,IL,60504,26,false
2024-08-01,2015-11-01,Chicago,IL,60640,17,true
2024-08-01,2018-06-01,Chicago,IL,60659,326,true
2024-08-01,2018-09-01,,AR,,9,false
2024-08-01,2021-07-01,Chicago,IL,60639,171,false
2024-08-01,2022-11-01,Chicago,IL,60656,0,false
2024-08-01,2019-07-01,Naperville,IL,60563,35,false
2024-08-01,2022-08-01,Chicago,IL,60630,0,false
2024-08-01,2023-09-01,Evergreen Park,IL,60805,110,false
2024-08-01,2024-04-01,Maywood,IL,60153,56,false
2024-08-01,2023-05-01,Palatine,IL,60074,24,false
2024-08-01,2024-05-01,Bloomingdle,IL,60108,0,false
2024-08-01,2018-12-01,Aurora,IL,60505,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-04-01,Chicago,IL,60619,0,false
2024-08-01,2024-06-01,Springfield,IL,62703,0,false
2024-08-01,2024-06-01,Springfield,IL,62703,0,false
2024-08-01,2018-05-01,Chicago,IL,60608,3,false
2024-08-01,2024-01-01,Chicago,IL,60631,22,false
2024-08-01,2020-09-01,Morton Grove,IL,60053,400,true
2024-08-01,2023-12-01,Princeton,IL,61356,0,false
2024-08-01,2024-03-01,Hickory Hills,IL,60457,158,false
2024-08-01,2024-05-01,Palos Heights,IL,60463,206,false
2024-08-01,2024-07-01,Lombard,IL,20148,10,false
2024-08-01,2014-08-01,Chicago,IL,60626,256,false
2024-08-01,2024-07-01,,NY,,2,false
2024-08-01,2021-06-01,Chicago,IL,60636,360,true
2024-08-01,2024-01-01,Arlington Heights,IL,60005,0,false
2024-08-01,2024-01-01,Arlington Heights,IL,60005,0,false
2024-08-01,2017-11-01,Chicago,IL,60651,14,false
2024-08-01,2024-02-01,Bloomingdale,IL,60108,246,false
2024-08-01,2018-01-01,Villa Park,IL,60181,272,true
2024-08-01,2024-03-01,Schaumburg,IL,60193,69,true
2024-08-01,2024-06-01,Romeoville,IL,60446,7,false
2024-08-01,2024-07-01,Chicago,IL,60643,230,false
2024-08-01,2023-10-01,Chicago,IL,60626,65,true
2024-08-01,2023-10-01,Aurora,IL,60504,43,false
2024-08-01,2017-08-01,Chicago,IL,60618,187,true
2024-08-01,2021-12-01,Chicago,IL,60632,65,true
2024-08-01,2023-12-01,Chicago,IL,60660,121,false
2024-08-01,2024-01-01,Melrose Park,IL,60164,15,false
2024-08-01,2024-06-01,Atlanta,GA,30344,231,false
2024-08-01,2016-01-01,Woodstock,IL,60098,20,true
2024-08-01,2016-02-01,Chicago,IL,60613,295,false
2024-08-01,2024-02-01,Union Mills,IN,46382,0,false
2024-08-01,2023-11-01,Chicago,IL,60616,78,false
2024-08-01,2022-06-01,Chicago,IL,60411,0,false
2024-08-01,2023-06-01,Homer Glen,IL,60491,3,false
2024-08-01,2020-03-01,Romeoville,IL,60446,0,true
2024-08-01,2023-11-01,,WI,,316,true
2024-08-01,2017-06-01,Chicago,IL,60639,94,false
2024-08-01,2017-02-01,Chicago,IL,60622,0,false
2024-08-01,2024-04-01,Park Ridge,IL,60068,309,false
2024-08-01,2017-07-01,Des Plaines,IL,60018,116,true
2024-08-01,2024-01-01,Riverdale,IL,60827,100,false
2024-08-01,2024-03-01,Champaign,IL,61822,0,false
2024-08-01,2023-11-01,Streamwood,IL,60107,0,true
2024-08-01,2023-12-01,Chicago,IL,60608,128,false
2024-08-01,2024-07-01,Los Angeles,CA,90057,0,false
2024-08-01,2024-05-01,Flushing,NY,11367,0,false
2024-08-01,2024-05-01,Chicago,IL,60626,34,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2024-02-01,Chicago,IL,60645,0,false
2024-08-01,2023-07-01,,CO,,17,true
2024-08-01,2023-08-01,Blue Island,IL,60406,110,false
2024-08-01,2021-11-01,Chicago,IL,60645,242,true
2024-08-01,2024-08-01,Chicago,IL,60623,146,false
2024-08-01,2023-10-01,Chicago,IL,60609,56,false
2024-08-01,2024-05-01,Chicago,IL,60634,420,false
2024-08-01,2021-10-01,Arlington Hts,IL,60004,16,true
2024-08-01,2023-01-01,Algonquin,IL,60102,0,true
2024-08-01,2024-05-01,Chicago,IL,60659,2,false
2024-08-01,2018-01-01,Summit,IL,60501,19,true
2024-08-01,2023-09-01,Tinley Park,IL,60477,31,false
2024-08-01,2023-10-01,Tinley Park,IL,60477,118,false
2024-08-01,2023-04-01,Cicero,IL,60804,122,false
2024-08-01,2024-01-01,Northbrook,IL,60062,167,true
2024-08-01,2024-02-01,Justice,IL,60458,43,false
2024-08-01,2024-07-01,Chicago Heights,IL,60411,4,false
2024-08-01,2024-01-01,Maywood,IL,60153,343,false
2024-08-01,2023-08-01,Volo,IL,60073,0,false
2024-08-01,2024-07-01,Evanston,IL,60202,287,false
2024-08-01,2023-04-01,Schaumburg,IL,60195,42,true
2024-08-01,2024-05-01,,OR,,0,false
2024-08-01,2023-05-01,,FL,,0,false
2024-08-01,2023-05-01,,FL,,0,false
2024-08-01,2018-11-01,Chicago,IL,60653,47,true
2024-08-01,2017-07-01,Chicago,IL,60651,328,true
2024-08-01,2024-06-01,,IL,,2,false
2024-08-01,2024-06-01,,IL,,2,false
2024-08-01,2024-06-01,,IL,,2,false
2024-08-01,2024-06-01,,IL,,2,false
2024-08-01,2024-08-01,Hanover Park,IL,60133,171,false
2024-08-01,2024-01-01,Chicago,IL,60620,149,false
2024-08-01,2024-05-01,Chicago,IL,60656,0,true
2024-08-01,2024-05-01,Chicago,IL,60656,0,true
2024-08-01,2020-05-01,South  Holland,IL,60473,235,true
2024-08-01,2024-06-01,Carol Stream,IL,60188,125,false
2024-08-01,2022-03-01,Chicago,IL,60632,2,false
2024-08-01,2019-02-01,Joliet,IL,60435,0,true
2024-08-01,2020-11-01,Chicago,IL,60660,,true
2024-08-01,2022-10-01,Berwyn,IL,60402,481,true
2024-08-01,2018-12-01,Carol Stream,IL,60188,3,true
2024-08-01,2024-05-01,Downers Grove,IL,60516,1,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2024-08-01,Romeoville,IL,60446,0,false
2024-08-01,2016-07-01,Lansing,IL,60438,12,true
2024-08-01,2018-09-01,Chicago,IL,60628,204,true
2024-08-01,2024-01-01,,FL,,117,false
2024-08-01,2017-12-01,Lombard,IL,60148,0,true
2024-08-01,2023-01-01,Chicago,IL,60653,413,false
2024-08-01,2023-08-01,Bolingbrook,IL,60440,135,false
2024-08-01,2023-08-01,Chicago,IL,60645,310,true
2024-08-01,2017-12-01,Riverdale,IL,60827,76,true
2024-08-01,2021-06-01,Chicago,IL,60649,26,false
2024-08-01,2023-07-01,Lombard,IL,60148,101,false
2024-08-01,2024-07-01,Hawthorn Wds,IL,60047,56,false
2024-08-01,2023-09-01,Chicago,IL,60619,80,false
2024-08-01,2023-08-01,Algonquin,IL,60102,0,false
2024-08-01,2023-08-01,Algonquin,IL,60102,0,false
2024-08-01,2016-08-01,Chicago,IL,60639,0,true
2024-08-01,2024-05-01,South Holland,IL,60473,282,false
2024-08-01,2023-07-01,Northlake,IL,60164,42,false
2024-08-01,2024-01-01,,WI,,0,false
2024-08-01,2024-01-01,,WI,,0,false
2024-08-01,2024-01-01,,WI,,0,false
2024-08-01,2024-06-01,Willowbrook,IL,60527,93,false
2024-08-01,2023-08-01,Orland Park,IL,60463,185,false
2024-08-01,2024-07-01,Chicago,IL,60645,546,true
2024-08-01,2022-04-01,Cicero,IL,60804,184,false
2024-08-01,2023-12-01,Chicago,IL,60660,270,false
2024-08-01,2016-01-01,Chicago,IL,60634,272,true
2024-08-01,2016-10-01,Chicago,IL,60630,17,false
2024-08-01,2024-05-01,,FL,,10,false
2024-08-01,2024-07-01,Chicago,IL,60630,84,false
2024-08-01,2023-01-01,Addison,IL,60101,14,true
2024-08-01,2023-11-01,Chicago,IL,60628,51,false
2024-08-01,2016-12-01,,WI,,3,false
2024-08-01,2024-05-01,Chicago,IL,60616,311,false
2024-08-01,2016-10-01,Chicago,IL,60616,0,false
2024-08-01,2024-06-01,Northbrook,IL,60062,25,false
2024-08-01,2023-11-01,Lindenhurst,IL,60046,25,true
2024-08-01,2016-07-01,Rockford,IL,61104,0,false
2024-08-01,2019-11-01,Chicago,IL,60619,140,false
2024-08-01,2023-10-01,Goshen,IN,46526,0,false
2024-08-01,2020-07-01,Chicago,IL,60631,23,false
2024-08-01,2017-10-01,Chicago,IL,60616,0,false
2024-08-01,2020-10-01,Hampshire,IL,60140,8,false
2024-08-01,2017-06-01,Stone Park,IL,60165,0,false
2024-08-01,2024-07-01,Chicago,IL,60617,192,false
2024-08-01,2024-07-01,Dolton,IL,60419,6,false
2024-08-01,2017-10-01,Chicago,IL,60659,29,true
2024-08-01,2019-07-01,Chicago,IL,60612,0,false
2024-08-01,2020-09-01,Carol Stream,IL,60188,20,false
2024-08-01,2024-07-01,Oak Lawn,IL,60453,120,false
2024-08-01,2024-03-01,Harwood Heights,IL,60706,0,false
2024-08-01,2024-03-01,Harwood Heights,IL,60706,0,false
2024-08-01,2024-03-01,Harwood Heights,IL,60706,0,false
2024-08-01,2024-03-01,Harwood Heights,IL,60706,0,false
2024-08-01,2024-03-01,Harwood Heights,IL,60706,0,false
2024-08-01,2024-02-01,Chicago,IL,60638,47,false
2024-08-01,2022-07-01,Zion,IL,60099,1,false
2024-08-01,2024-01-01,Cicero,IL,60804,89,false
2024-08-01,2024-08-01,Burbank,IL,60459,7,false
2024-08-01,2024-06-01,Burbank,IL,60459,46,false
2024-08-01,2024-05-01,Chicago,IL,60606,251,false
2024-08-01,2024-07-01,,IA,,38,false
2024-08-01,2024-08-01,Birmingham,AL,35217,21,false
2024-08-01,2024-04-01,Chicago,IL,60645,31,false
2024-08-01,2024-06-01,Wayne,IL,60184,81,false
2024-08-01,2024-05-01,Calumet City,IL,60409,99,false
2024-08-01,2024-01-01,Oak Lawn,IL,60453,0,false
2024-08-01,2022-11-01,Naperville,IL,60563,42,true
2024-08-01,2018-10-01,Chicago,IL,60630,230,true
2024-08-01,2018-07-01,Northbrook,IL,60062,232,false
2024-08-01,2017-04-01,Chicago,IL,60660,14,true
2024-08-01,2024-02-01,Chicago,IL,60659,148,true
2024-08-01,2024-06-01,Kenosha,WI,53142,6,false
2024-08-01,2019-12-01,Chicago,IL,60629,0,true
2024-08-01,2024-07-01,Chicago,IL,60707,6,false
2024-08-01,2019-08-01,South Holland,IL,60473,0,true
2024-08-01,2019-08-01,South Holland,IL,60473,0,true
2024-08-01,2016-12-01,Chicago,IL,60629,301,true
2024-08-01,2021-10-01,Chicago,IL,60608,47,false
2024-08-01,2017-03-01,Chicago,IL,60647,242,true
2024-08-01,2024-06-01,Chicago,IL,60617,66,false
2024-08-01,2015-10-01,Chicago,IL,60659,143,true
2024-08-01,2018-03-01,Chicago  Heights,IL,60411,10,true
2024-08-01,2024-08-01,Oak Lawn,IL,60453,2,true
2024-08-01,2024-07-01,Naperville,IL,60563,229,false
2024-08-01,2024-03-01,Newark,DE,19702,365,false
2024-08-01,2020-11-01,Chicago,IL,60634,12,false
2024-08-01,2023-12-01,Chicago,IL,60647,24,false
2024-08-01,2024-05-01,Chicago,IL,60656,213,false
2024-08-01,2023-09-01,Aurora,IL,60504,8,true
2024-08-01,2022-04-01,Chicago,IL,60642,530,false
2024-08-01,2024-03-01,Chicago,IL,60632,187,false
2024-08-01,2024-05-01,Mount Prospect,IL,60056,425,false
2024-08-01,2024-05-01,Chicago,IL,60639,531,false
2024-08-01,2024-02-01,Chicago,IL,60645,469,true
2024-08-01,2024-04-01,Chicago,IL,60644,87,false
2024-08-01,2024-04-01,Chicago,IL,60644,87,false
2024-08-01,2016-04-01,Lisle,IL,60532,38,false
2024-08-01,2024-04-01,Romeoville,IL,60446,205,false
2024-08-01,2018-05-01,Gary,IN,46408,7,false
2024-08-01,2024-02-01,Glen Ellyn,IL,60137,202,true
2024-08-01,2018-07-01,Chicago,IL,60649,44,true
2024-08-01,2022-05-01,Bellwood,IL,60104,17,false
2024-08-01,2022-06-01,Bradley,IL,60915,33,false
2024-08-01,2016-12-01,Wood Dale,IL,60191,0,false
2024-08-01,2024-03-01,Chicago,IL,60629,204,true
2024-08-01,2024-03-01,La Grange Park,IL,60526,178,false
2024-08-01,2024-07-01,Elk Grove Village,IL,60007,67,false
2024-08-01,2019-11-01,Lynwood,IL,60411,0,false
2024-08-01,2016-11-01,Niles,IL,60714,187,true
2024-08-01,2024-02-01,Chicago,IL,60624,194,true
2024-08-01,2020-01-01,Chicago,IL,60618,41,true
2024-08-01,2023-01-01,Mc Henry,IL,60051,0,false
2024-08-01,2023-09-01,Burbank,IL,60459,0,true
2024-08-01,2022-10-01,Chicago,IL,60415,69,true
2024-08-01,2024-04-01,Westminster,CA,92683,2,false
2024-08-01,2017-12-01,,CO,,0,false
2024-08-01,2023-12-01,Chicago,IL,60630,262,false
2024-08-01,2024-06-01,Cicero,IL,60804,317,false
2024-08-01,2019-06-01,Fort Wayne,IN,46806,213,true
2024-08-01,2019-03-01,Chicago,IL,60640,0,false
2024-08-01,2024-06-01,Plant City,FL,33563,0,false
2024-08-01,2022-08-01,Lockport,IL,60441,0,false
2024-08-01,2024-06-01,Worth,IL,60482,4,false
2024-08-01,2024-05-01,Palos Heights,IL,60463,20,false
2024-08-01,2019-04-01,Chicago,IL,60625,136,false
2024-08-01,2021-03-01,Chicago,IL,60659,36,false
2024-08-01,2016-07-01,Chicago,IL,60659,308,false
2024-08-01,2024-04-01,Abrams,WI,54101,0,false
2024-08-01,2022-10-01,Naperville,IL,60565,76,true
2024-08-01,2024-03-01,Chicago Ridge,IL,60415,312,false
2024-08-01,2023-12-01,Glendale Heights,IL,60139,7,true
2024-08-01,2024-05-01,Chicago,IL,60632,340,false
2024-08-01,2023-08-01,Des Plaines,IL,60016,178,false
2024-08-01,2023-05-01,Streamwood,IL,60181,12,false
2024-08-01,2024-07-01,Chicago,IL,60622,283,false
2024-08-01,2015-11-01,Evanston,IL,60201,0,true
2024-08-01,2023-05-01,Chicago,IL,60649,7,false
2024-08-01,2024-04-01,Chicago,IL,60607,236,false
2024-08-01,2023-02-01,Cicero,IL,60804,21,false
2024-08-01,2024-07-01,Chicago,IL,60618,90,false
2024-08-01,2023-10-01,Melrose Park,IL,60164,39,false
2024-08-01,2024-06-01,Riverside,IL,60546,28,false
2024-08-01,2023-11-01,,GA,,5,false
2024-08-01,2020-12-01,Evanston,IL,60202,141,false
2024-08-01,2016-11-01,El Paso,TX,79938,318,true
2024-08-01,2022-12-01,Carpentersville,IL,60110,7,false
2024-08-01,2024-06-01,Hammond,IN,46320,13,false
2024-08-01,2024-02-01,Homewood,IL,60430,63,false
2024-08-01,2024-07-01,Lake Zurich,IL,60047,174,true
2024-08-01,2023-11-01,Des Plaines,IL,60016,0,true
2024-08-01,2023-11-01,Des Plaines,IL,60016,0,true
2024-08-01,2016-03-01,Chicago,IL,60645,3,true
2024-08-01,2022-08-01,Streamwood,IL,60107,7,false
2024-08-01,2023-05-01,Chicago,IL,60660,107,true
2024-08-01,2022-04-01,,CA,,0,true
2024-08-01,2015-12-01,,OH,,150,false
2024-08-01,2023-07-01,Chicago,IL,60659,473,false
2024-08-01,2017-12-01,Chicago,IL,60606,189,false
2024-08-01,2024-05-01,Westmont,IL,60559,242,false
2024-08-01,2024-05-01,Chicago,IL,6062,0,false
2024-08-01,2022-12-01,Riverdale,IL,60827,22,false
2024-08-01,2019-03-01,Skokie,IL,60076,6,true
2024-08-01,2020-09-01,Chicago,IL,60630,73,true
2024-08-01,2023-07-01,Chicago,IL,60639,34,false
